,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
580,"frozenset({'Temperatura_Bajo', 'COVID19_Confirmado_u_Bajo'})","frozenset({'COVID19_Confirmado_h_Bajo', 'Temperatura_min_Bajo'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
581,"frozenset({'Temperatura_Bajo', 'COVID19_Confirmado_h_Bajo'})","frozenset({'COVID19_Confirmado_u_Bajo', 'Temperatura_min_Bajo'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
1745,"frozenset({'Temperatura_Bajo', 'Bronquitis_bronquiolitis_Bajo', 'COVID19_Confirmado_h_Bajo'})","frozenset({'COVID19_Confirmado_u_Bajo', 'Temperatura_min_Bajo'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
1746,"frozenset({'Temperatura_Bajo', 'COVID19_Confirmado_u_Bajo', 'Bronquitis_bronquiolitis_Bajo'})","frozenset({'COVID19_Confirmado_h_Bajo', 'Temperatura_min_Bajo'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
1752,"frozenset({'Temperatura_Bajo', 'COVID19_Confirmado_h_Bajo'})","frozenset({'COVID19_Confirmado_u_Bajo', 'Bronquitis_bronquiolitis_Bajo', 'Temperatura_min_Bajo'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
1753,"frozenset({'Temperatura_Bajo', 'COVID19_Confirmado_u_Bajo'})","frozenset({'COVID19_Confirmado_h_Bajo', 'Bronquitis_bronquiolitis_Bajo', 'Temperatura_min_Bajo'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
1883,"frozenset({'Temperatura_min_Alto', 'COVID19_Confirmado_h_Bajo', 'Temperatura_max_Alto'})","frozenset({'Temperatura_Alto', 'COVID19_Confirmado_u_Bajo'})",0.2,0.24444444444444444,0.2,1.0,4.090909090909091,0.1511111111111111,inf
1884,"frozenset({'Temperatura_min_Alto', 'COVID19_Confirmado_u_Bajo', 'Temperatura_max_Alto'})","frozenset({'Temperatura_Alto', 'COVID19_Confirmado_h_Bajo'})",0.2,0.24444444444444444,0.2,1.0,4.090909090909091,0.1511111111111111,inf
131,"frozenset({'Temperatura_max_Alto', 'Temperatura_min_Alto'})",frozenset({'Temperatura_Alto'}),0.2222222222222222,0.26666666666666666,0.2222222222222222,1.0,3.75,0.16296296296296295,inf
349,"frozenset({'Temperatura_Alto', 'Rocio_Alto'})","frozenset({'Influenza_Bajo', 'Temperatura_min_Alto'})",0.2,0.26666666666666666,0.2,1.0,3.75,0.14666666666666667,inf
378,"frozenset({'Temperatura_min_Alto', 'Influenza_Bajo', 'Temperatura_max_Alto'})",frozenset({'Temperatura_Alto'}),0.2,0.26666666666666666,0.2,1.0,3.75,0.14666666666666667,inf
598,"frozenset({'Temperatura_Alto', 'COVID19_Confirmado_u_Bajo'})","frozenset({'COVID19_Confirmado_h_Bajo', 'Temperatura_min_Alto'})",0.24444444444444444,0.26666666666666666,0.24444444444444444,1.0,3.75,0.17925925925925926,inf
599,"frozenset({'Temperatura_Alto', 'COVID19_Confirmado_h_Bajo'})","frozenset({'COVID19_Confirmado_u_Bajo', 'Temperatura_min_Alto'})",0.24444444444444444,0.26666666666666666,0.24444444444444444,1.0,3.75,0.17925925925925926,inf
619,"frozenset({'Temperatura_max_Alto', 'COVID19_Confirmado_u_Bajo', 'Temperatura_min_Alto'})",frozenset({'Temperatura_Alto'}),0.2,0.26666666666666666,0.2,1.0,3.75,0.14666666666666667,inf
631,"frozenset({'COVID19_Confirmado_h_Bajo', 'Temperatura_max_Alto', 'Temperatura_min_Alto'})",frozenset({'Temperatura_Alto'}),0.2,0.26666666666666666,0.2,1.0,3.75,0.14666666666666667,inf
1512,"frozenset({'Temperatura_Alto', 'Influenza_Bajo', 'COVID19_Confirmado_h_Bajo'})","frozenset({'COVID19_Confirmado_u_Bajo', 'Temperatura_min_Alto'})",0.2222222222222222,0.26666666666666666,0.2222222222222222,1.0,3.75,0.16296296296296295,inf
1513,"frozenset({'Temperatura_Alto', 'Influenza_Bajo', 'COVID19_Confirmado_u_Bajo'})","frozenset({'Temperatura_min_Alto', 'COVID19_Confirmado_h_Bajo'})",0.2222222222222222,0.26666666666666666,0.2222222222222222,1.0,3.75,0.16296296296296295,inf
1772,"frozenset({'Temperatura_Alto', 'Bronquitis_bronquiolitis_Bajo', 'COVID19_Confirmado_h_Bajo'})","frozenset({'COVID19_Confirmado_u_Bajo', 'Temperatura_min_Alto'})",0.2,0.26666666666666666,0.2,1.0,3.75,0.14666666666666667,inf
1773,"frozenset({'Temperatura_Alto', 'COVID19_Confirmado_u_Bajo', 'Bronquitis_bronquiolitis_Bajo'})","frozenset({'Temperatura_min_Alto', 'COVID19_Confirmado_h_Bajo'})",0.2,0.26666666666666666,0.2,1.0,3.75,0.14666666666666667,inf
1876,"frozenset({'Temperatura_min_Alto', 'COVID19_Confirmado_h_Bajo', 'COVID19_Confirmado_u_Bajo', 'Temperatura_max_Alto'})",frozenset({'Temperatura_Alto'}),0.2,0.26666666666666666,0.2,1.0,3.75,0.14666666666666667,inf
1877,"frozenset({'Temperatura_Alto', 'COVID19_Confirmado_h_Bajo', 'Temperatura_max_Alto'})","frozenset({'COVID19_Confirmado_u_Bajo', 'Temperatura_min_Alto'})",0.2,0.26666666666666666,0.2,1.0,3.75,0.14666666666666667,inf
1878,"frozenset({'Temperatura_Alto', 'COVID19_Confirmado_u_Bajo', 'Temperatura_max_Alto'})","frozenset({'Temperatura_min_Alto', 'COVID19_Confirmado_h_Bajo'})",0.2,0.26666666666666666,0.2,1.0,3.75,0.14666666666666667,inf
4,frozenset({'Temperatura_Alto'}),frozenset({'Temperatura_min_Alto'}),0.26666666666666666,0.28888888888888886,0.26666666666666666,1.0,3.4615384615384617,0.18962962962962965,inf
24,"frozenset({'Temperatura_Alto', 'Influenza_Bajo'})",frozenset({'Temperatura_min_Alto'}),0.24444444444444444,0.28888888888888886,0.24444444444444444,1.0,3.4615384615384617,0.17382716049382718,inf
48,"frozenset({'Temperatura_Alto', 'Bronquitis_bronquiolitis_Bajo'})",frozenset({'Temperatura_min_Alto'}),0.2222222222222222,0.28888888888888886,0.2222222222222222,1.0,3.4615384615384617,0.1580246913580247,inf
74,"frozenset({'Temperatura_Alto', 'COVID19_Confirmado_u_Bajo'})",frozenset({'Temperatura_min_Alto'}),0.24444444444444444,0.28888888888888886,0.24444444444444444,1.0,3.4615384615384617,0.17382716049382718,inf
97,"frozenset({'Temperatura_Alto', 'COVID19_Confirmado_h_Bajo'})",frozenset({'Temperatura_min_Alto'}),0.24444444444444444,0.28888888888888886,0.24444444444444444,1.0,3.4615384615384617,0.17382716049382718,inf
114,"frozenset({'Temperatura_Alto', 'Rocio_Alto'})",frozenset({'Temperatura_min_Alto'}),0.2,0.28888888888888886,0.2,1.0,3.4615384615384617,0.14222222222222225,inf
132,"frozenset({'Temperatura_Alto', 'Temperatura_max_Alto'})",frozenset({'Temperatura_min_Alto'}),0.2222222222222222,0.28888888888888886,0.2222222222222222,1.0,3.4615384615384617,0.1580246913580247,inf
254,"frozenset({'Temperatura_Alto', 'Influenza_Bajo', 'Bronquitis_bronquiolitis_Bajo'})",frozenset({'Temperatura_min_Alto'}),0.2,0.28888888888888886,0.2,1.0,3.4615384615384617,0.14222222222222225,inf
298,"frozenset({'Temperatura_Alto', 'Influenza_Bajo', 'COVID19_Confirmado_u_Bajo'})",frozenset({'Temperatura_min_Alto'}),0.2222222222222222,0.28888888888888886,0.2222222222222222,1.0,3.4615384615384617,0.1580246913580247,inf
321,"frozenset({'Temperatura_Alto', 'Influenza_Bajo', 'COVID19_Confirmado_h_Bajo'})",frozenset({'Temperatura_min_Alto'}),0.2222222222222222,0.28888888888888886,0.2222222222222222,1.0,3.4615384615384617,0.1580246913580247,inf
346,"frozenset({'Temperatura_Alto', 'Rocio_Alto', 'Influenza_Bajo'})",frozenset({'Temperatura_min_Alto'}),0.2,0.28888888888888886,0.2,1.0,3.4615384615384617,0.14222222222222225,inf
