,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
2,frozenset({'Temperatura_Bajo'}),frozenset({'Temperatura_min_Bajo'}),0.2222222222222222,0.2222222222222222,0.2222222222222222,1.0,4.5,0.1728395061728395,inf
3,frozenset({'Temperatura_min_Bajo'}),frozenset({'Temperatura_Bajo'}),0.2222222222222222,0.2222222222222222,0.2222222222222222,1.0,4.5,0.1728395061728395,inf
1176,"frozenset({'Temperatura_Alto', 'Neumonia_Bajo', 'Otra_causa_respiratoria_Bajo', 'Humedad_Medio'})","frozenset({'Crisis_obstructiva_bronquial_Bajo', 'Influenza_Bajo', 'Temperatura_max_Alto'})",0.2,0.37777777777777777,0.2,1.0,2.6470588235294117,0.12444444444444445,inf
1180,"frozenset({'Temperatura_Alto', 'Influenza_Bajo', 'Otra_causa_respiratoria_Bajo', 'Humedad_Medio'})","frozenset({'Crisis_obstructiva_bronquial_Bajo', 'Neumonia_Bajo', 'Temperatura_max_Alto'})",0.2,0.37777777777777777,0.2,1.0,2.6470588235294117,0.12444444444444445,inf
1182,"frozenset({'Crisis_obstructiva_bronquial_Bajo', 'Temperatura_Alto', 'Otra_causa_respiratoria_Bajo', 'Humedad_Medio'})","frozenset({'Neumonia_Bajo', 'Influenza_Bajo', 'Temperatura_max_Alto'})",0.2,0.37777777777777777,0.2,1.0,2.6470588235294117,0.12444444444444445,inf
1490,"frozenset({'Temperatura_Alto', 'Neumonia_Bajo', 'Otra_causa_respiratoria_Bajo', 'Rocio_Alto', 'Humedad_Medio'})","frozenset({'Crisis_obstructiva_bronquial_Bajo', 'Influenza_Bajo', 'Temperatura_max_Alto'})",0.2,0.37777777777777777,0.2,1.0,2.6470588235294117,0.12444444444444445,inf
1497,"frozenset({'Temperatura_Alto', 'Otra_causa_respiratoria_Bajo', 'Rocio_Alto', 'Influenza_Bajo', 'Humedad_Medio'})","frozenset({'Crisis_obstructiva_bronquial_Bajo', 'Neumonia_Bajo', 'Temperatura_max_Alto'})",0.2,0.37777777777777777,0.2,1.0,2.6470588235294117,0.12444444444444445,inf
1499,"frozenset({'Temperatura_Alto', 'Otra_causa_respiratoria_Bajo', 'Rocio_Alto', 'Humedad_Medio', 'Crisis_obstructiva_bronquial_Bajo'})","frozenset({'Neumonia_Bajo', 'Influenza_Bajo', 'Temperatura_max_Alto'})",0.2,0.37777777777777777,0.2,1.0,2.6470588235294117,0.12444444444444445,inf
1517,"frozenset({'Temperatura_Alto', 'Neumonia_Bajo', 'Otra_causa_respiratoria_Bajo', 'Humedad_Medio'})","frozenset({'Crisis_obstructiva_bronquial_Bajo', 'Rocio_Alto', 'Influenza_Bajo', 'Temperatura_max_Alto'})",0.2,0.37777777777777777,0.2,1.0,2.6470588235294117,0.12444444444444445,inf
1528,"frozenset({'Temperatura_Alto', 'Influenza_Bajo', 'Otra_causa_respiratoria_Bajo', 'Humedad_Medio'})","frozenset({'Crisis_obstructiva_bronquial_Bajo', 'Neumonia_Bajo', 'Rocio_Alto', 'Temperatura_max_Alto'})",0.2,0.37777777777777777,0.2,1.0,2.6470588235294117,0.12444444444444445,inf
