,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
2,frozenset({'Rocio_Bajo'}),frozenset({'Temperatura_min_Bajo'}),0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
40,"frozenset({'Temperatura_Bajo', 'Rocio_Bajo'})",frozenset({'Temperatura_min_Bajo'}),0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
44,frozenset({'Rocio_Bajo'}),"frozenset({'Temperatura_Bajo', 'Temperatura_min_Bajo'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
1,frozenset({'Rocio_Bajo'}),frozenset({'Temperatura_Bajo'}),0.2,0.275,0.2,1.0,3.6363636363636362,0.14500000000000002,inf
5,frozenset({'Temperatura_min_Bajo'}),frozenset({'Temperatura_Bajo'}),0.25,0.275,0.25,1.0,3.6363636363636362,0.18125,inf
13,"frozenset({'Neumonia_Bajo', 'Temperatura_min_Bajo'})",frozenset({'Temperatura_Bajo'}),0.2,0.275,0.2,1.0,3.6363636363636362,0.14500000000000002,inf
23,"frozenset({'Otra_causa_respiratoria_Bajo', 'Temperatura_min_Bajo'})",frozenset({'Temperatura_Bajo'}),0.2,0.275,0.2,1.0,3.6363636363636362,0.14500000000000002,inf
42,"frozenset({'Rocio_Bajo', 'Temperatura_min_Bajo'})",frozenset({'Temperatura_Bajo'}),0.2,0.275,0.2,1.0,3.6363636363636362,0.14500000000000002,inf
283,"frozenset({'Neumonia_Bajo', 'Temperatura_min_Medio', 'Humedad_Medio'})","frozenset({'Temperatura_Medio', 'Rocio_Medio'})",0.275,0.4,0.275,1.0,2.5,0.165,inf
323,"frozenset({'Crisis_obstructiva_bronquial_Bajo', 'Temperatura_Medio', 'Temperatura_min_Medio'})","frozenset({'Otra_causa_respiratoria_Bajo', 'Rocio_Medio'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
411,"frozenset({'Temperatura_max_Medio', 'Temperatura_min_Medio', 'Humedad_Medio'})","frozenset({'Temperatura_Medio', 'Rocio_Medio'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
535,"frozenset({'Otra_causa_respiratoria_Bajo', 'Neumonia_Bajo', 'Temperatura_min_Medio', 'Humedad_Medio'})","frozenset({'Temperatura_Medio', 'Rocio_Medio'})",0.225,0.4,0.225,1.0,2.5,0.135,inf
556,"frozenset({'Neumonia_Bajo', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo', 'Temperatura_min_Medio', 'Humedad_Medio'})","frozenset({'Temperatura_Medio', 'Rocio_Medio'})",0.25,0.4,0.25,1.0,2.5,0.15,inf
606,"frozenset({'Crisis_obstructiva_bronquial_Medio', 'Temperatura_min_Medio', 'Temperatura_max_Alto'})","frozenset({'Otra_causa_respiratoria_Bajo', 'Temperatura_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
676,"frozenset({'Neumonia_Bajo', 'Otra_causa_respiratoria_Bajo', 'Temperatura_min_Medio', 'Humedad_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})","frozenset({'Temperatura_Medio', 'Rocio_Medio'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
128,"frozenset({'Otra_causa_respiratoria_Bajo', 'Rocio_Alto', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})",frozenset({'Temperatura_max_Alto'}),0.2,0.425,0.2,1.0,2.3529411764705883,0.115,inf
285,"frozenset({'Temperatura_Medio', 'Neumonia_Bajo', 'Humedad_Medio'})","frozenset({'Rocio_Medio', 'Temperatura_min_Medio'})",0.275,0.45,0.275,1.0,2.2222222222222223,0.15125,inf
322,"frozenset({'Crisis_obstructiva_bronquial_Bajo', 'Otra_causa_respiratoria_Bajo', 'Temperatura_Medio'})","frozenset({'Rocio_Medio', 'Temperatura_min_Medio'})",0.2,0.45,0.2,1.0,2.2222222222222223,0.11,inf
361,"frozenset({'Crisis_obstructiva_bronquial_Medio', 'Humedad_Medio'})","frozenset({'Temperatura_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo', 'Temperatura_min_Medio'})",0.2,0.45,0.2,1.0,2.2222222222222223,0.11,inf
414,"frozenset({'Temperatura_Medio', 'Temperatura_max_Medio', 'Humedad_Medio'})","frozenset({'Rocio_Medio', 'Temperatura_min_Medio'})",0.2,0.45,0.2,1.0,2.2222222222222223,0.11,inf
485,"frozenset({'Temperatura_Medio', 'Influenza_Bajo', 'Humedad_Medio'})","frozenset({'Otra_causa_respiratoria_Bajo', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo', 'Temperatura_min_Medio'})",0.2,0.45,0.2,1.0,2.2222222222222223,0.11,inf
505,"frozenset({'MP10_Medio', 'Otra_causa_respiratoria_Bajo', 'Temperatura_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})","frozenset({'Influenza_Bajo', 'Temperatura_min_Medio'})",0.2,0.45,0.2,1.0,2.2222222222222223,0.11,inf
512,"frozenset({'MP10_Medio', 'Temperatura_Medio', 'Influenza_Bajo'})","frozenset({'Otra_causa_respiratoria_Bajo', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo', 'Temperatura_min_Medio'})",0.2,0.45,0.2,1.0,2.2222222222222223,0.11,inf
537,"frozenset({'Otra_causa_respiratoria_Bajo', 'Neumonia_Bajo', 'Temperatura_Medio', 'Humedad_Medio'})","frozenset({'Rocio_Medio', 'Temperatura_min_Medio'})",0.225,0.45,0.225,1.0,2.2222222222222223,0.12375,inf
559,"frozenset({'Temperatura_Medio', 'Neumonia_Bajo', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo', 'Humedad_Medio'})","frozenset({'Rocio_Medio', 'Temperatura_min_Medio'})",0.25,0.45,0.25,1.0,2.2222222222222223,0.1375,inf
603,"frozenset({'Otra_causa_respiratoria_Bajo', 'Crisis_obstructiva_bronquial_Medio', 'Temperatura_max_Alto'})","frozenset({'Temperatura_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo', 'Temperatura_min_Medio'})",0.2,0.45,0.2,1.0,2.2222222222222223,0.11,inf
608,"frozenset({'Temperatura_Medio', 'Crisis_obstructiva_bronquial_Medio', 'Temperatura_max_Alto'})","frozenset({'Otra_causa_respiratoria_Bajo', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo', 'Temperatura_min_Medio'})",0.2,0.45,0.2,1.0,2.2222222222222223,0.11,inf
678,"frozenset({'Neumonia_Bajo', 'Otra_causa_respiratoria_Bajo', 'Humedad_Medio', 'Temperatura_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})","frozenset({'Rocio_Medio', 'Temperatura_min_Medio'})",0.2,0.45,0.2,1.0,2.2222222222222223,0.11,inf
121,"frozenset({'Crisis_obstructiva_bronquial_Medio', 'Humedad_Medio'})","frozenset({'Temperatura_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})",0.2,0.475,0.2,1.0,2.1052631578947367,0.10500000000000001,inf
145,"frozenset({'MP10_Bajo', 'Temperatura_min_Medio'})","frozenset({'Temperatura_Medio', 'Otra_causa_respiratoria_Bajo'})",0.225,0.475,0.225,1.0,2.1052631578947367,0.11812500000000001,inf
173,"frozenset({'IRA_Alta_Bajo', 'Influenza_Bajo', 'Temperatura_min_Medio'})","frozenset({'Otra_causa_respiratoria_Bajo', 'Temperatura_Medio'})",0.2,0.475,0.2,1.0,2.1052631578947367,0.10500000000000001,inf
198,"frozenset({'Bronquitis_bronquiolitis_Bajo', 'Influenza_Bajo', 'Temperatura_min_Medio'})","frozenset({'Otra_causa_respiratoria_Bajo', 'Temperatura_Medio'})",0.225,0.475,0.225,1.0,2.1052631578947367,0.11812500000000001,inf
206,"frozenset({'Influenza_Bajo', 'Crisis_obstructiva_bronquial_Medio', 'Temperatura_min_Medio'})","frozenset({'Otra_causa_respiratoria_Bajo', 'Temperatura_Medio'})",0.25,0.475,0.25,1.0,2.1052631578947367,0.13125,inf
219,"frozenset({'Temperatura_min_Medio', 'Influenza_Bajo', 'MP10_Bajo'})","frozenset({'Otra_causa_respiratoria_Bajo', 'Temperatura_Medio'})",0.2,0.475,0.2,1.0,2.1052631578947367,0.10500000000000001,inf
330,"frozenset({'Otra_causa_respiratoria_Bajo', 'Crisis_obstructiva_bronquial_Medio', 'Temperatura_max_Alto'})","frozenset({'Temperatura_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})",0.2,0.475,0.2,1.0,2.1052631578947367,0.10500000000000001,inf
347,"frozenset({'Crisis_obstructiva_bronquial_Medio', 'Temperatura_min_Medio', 'Temperatura_max_Alto'})","frozenset({'Otra_causa_respiratoria_Bajo', 'Temperatura_Medio'})",0.2,0.475,0.2,1.0,2.1052631578947367,0.10500000000000001,inf
356,"frozenset({'Crisis_obstructiva_bronquial_Medio', 'Temperatura_min_Medio', 'Humedad_Medio'})","frozenset({'Temperatura_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})",0.2,0.475,0.2,1.0,2.1052631578947367,0.10500000000000001,inf
364,"frozenset({'Rocio_Medio', 'Crisis_obstructiva_bronquial_Medio', 'Temperatura_min_Medio'})","frozenset({'Temperatura_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})",0.2,0.475,0.2,1.0,2.1052631578947367,0.10500000000000001,inf
366,"frozenset({'Crisis_obstructiva_bronquial_Medio', 'Temperatura_min_Medio', 'Temperatura_max_Alto'})","frozenset({'Temperatura_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})",0.2,0.475,0.2,1.0,2.1052631578947367,0.10500000000000001,inf
431,"frozenset({'Neumonia_Bajo', 'Influenza_Bajo', 'Crisis_obstructiva_bronquial_Medio', 'Temperatura_min_Medio'})","frozenset({'Otra_causa_respiratoria_Bajo', 'Temperatura_Medio'})",0.2,0.475,0.2,1.0,2.1052631578947367,0.10500000000000001,inf
469,"frozenset({'Crisis_obstructiva_bronquial_Medio', 'Influenza_Bajo', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo', 'Temperatura_min_Medio'})","frozenset({'Otra_causa_respiratoria_Bajo', 'Temperatura_Medio'})",0.225,0.475,0.225,1.0,2.1052631578947367,0.11812500000000001,inf
594,"frozenset({'Otra_causa_respiratoria_Bajo', 'Crisis_obstructiva_bronquial_Medio', 'Temperatura_min_Medio', 'Temperatura_max_Alto'})","frozenset({'Temperatura_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})",0.2,0.475,0.2,1.0,2.1052631578947367,0.10500000000000001,inf
597,"frozenset({'Crisis_obstructiva_bronquial_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo', 'Temperatura_min_Medio', 'Temperatura_max_Alto'})","frozenset({'Otra_causa_respiratoria_Bajo', 'Temperatura_Medio'})",0.2,0.475,0.2,1.0,2.1052631578947367,0.10500000000000001,inf
38,"frozenset({'Temperatura_max_Medio', 'Humedad_Medio'})",frozenset({'Rocio_Medio'}),0.225,0.5,0.225,1.0,2.0,0.1125,inf
68,"frozenset({'Crisis_obstructiva_bronquial_Bajo', 'Neumonia_Bajo', 'Temperatura_min_Medio'})",frozenset({'Rocio_Medio'}),0.225,0.5,0.225,1.0,2.0,0.1125,inf
94,"frozenset({'Temperatura_Medio', 'Neumonia_Bajo', 'Humedad_Medio'})",frozenset({'Rocio_Medio'}),0.275,0.5,0.275,1.0,2.0,0.1375,inf
96,"frozenset({'Neumonia_Bajo', 'Temperatura_min_Medio', 'Humedad_Medio'})",frozenset({'Rocio_Medio'}),0.275,0.5,0.275,1.0,2.0,0.1375,inf
98,"frozenset({'Neumonia_Bajo', 'Temperatura_max_Medio', 'Humedad_Medio'})",frozenset({'Rocio_Medio'}),0.2,0.5,0.2,1.0,2.0,0.1,inf
106,"frozenset({'Crisis_obstructiva_bronquial_Bajo', 'Temperatura_Medio', 'Otra_causa_respiratoria_Bajo'})",frozenset({'Rocio_Medio'}),0.2,0.5,0.2,1.0,2.0,0.1,inf
116,"frozenset({'Crisis_obstructiva_bronquial_Bajo', 'Temperatura_Medio', 'Temperatura_min_Medio'})",frozenset({'Rocio_Medio'}),0.2,0.5,0.2,1.0,2.0,0.1,inf
146,"frozenset({'Temperatura_max_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo', 'Humedad_Medio'})",frozenset({'Rocio_Medio'}),0.2,0.5,0.2,1.0,2.0,0.1,inf
150,"frozenset({'Temperatura_max_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo', 'Temperatura_min_Medio'})",frozenset({'Rocio_Medio'}),0.25,0.5,0.25,1.0,2.0,0.125,inf
156,"frozenset({'Temperatura_Medio', 'Temperatura_max_Medio', 'Humedad_Medio'})",frozenset({'Rocio_Medio'}),0.2,0.5,0.2,1.0,2.0,0.1,inf
164,"frozenset({'Temperatura_max_Medio', 'Temperatura_min_Medio', 'Humedad_Medio'})",frozenset({'Rocio_Medio'}),0.2,0.5,0.2,1.0,2.0,0.1,inf
232,"frozenset({'Temperatura_min_Medio', 'Neumonia_Bajo', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo', 'Bronquitis_bronquiolitis_Bajo'})",frozenset({'Rocio_Medio'}),0.2,0.5,0.2,1.0,2.0,0.1,inf
236,"frozenset({'Crisis_obstructiva_bronquial_Bajo', 'Otra_causa_respiratoria_Bajo', 'Neumonia_Bajo', 'Temperatura_min_Medio'})",frozenset({'Rocio_Medio'}),0.2,0.5,0.2,1.0,2.0,0.1,inf
258,"frozenset({'Otra_causa_respiratoria_Bajo', 'Neumonia_Bajo', 'Temperatura_Medio', 'Humedad_Medio'})",frozenset({'Rocio_Medio'}),0.225,0.5,0.225,1.0,2.0,0.1125,inf
262,"frozenset({'Otra_causa_respiratoria_Bajo', 'Neumonia_Bajo', 'Temperatura_min_Medio', 'Humedad_Medio'})",frozenset({'Rocio_Medio'}),0.225,0.5,0.225,1.0,2.0,0.1125,inf
266,"frozenset({'Temperatura_Medio', 'Neumonia_Bajo', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo', 'Humedad_Medio'})",frozenset({'Rocio_Medio'}),0.25,0.5,0.25,1.0,2.0,0.125,inf
272,"frozenset({'Neumonia_Bajo', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo', 'Temperatura_min_Medio', 'Humedad_Medio'})",frozenset({'Rocio_Medio'}),0.25,0.5,0.25,1.0,2.0,0.125,inf
276,"frozenset({'Neumonia_Bajo', 'Temperatura_max_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo', 'Temperatura_min_Medio'})",frozenset({'Rocio_Medio'}),0.225,0.5,0.225,1.0,2.0,0.1125,inf
282,"frozenset({'Temperatura_Medio', 'Neumonia_Bajo', 'Temperatura_min_Medio', 'Humedad_Medio'})",frozenset({'Rocio_Medio'}),0.275,0.5,0.275,1.0,2.0,0.1375,inf
318,"frozenset({'Crisis_obstructiva_bronquial_Bajo', 'Otra_causa_respiratoria_Bajo', 'Temperatura_Medio', 'Temperatura_min_Medio'})",frozenset({'Rocio_Medio'}),0.2,0.5,0.2,1.0,2.0,0.1,inf
378,"frozenset({'Otra_causa_respiratoria_Bajo', 'Temperatura_max_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo', 'Temperatura_min_Medio'})",frozenset({'Rocio_Medio'}),0.2,0.5,0.2,1.0,2.0,0.1,inf
402,"frozenset({'Temperatura_Medio', 'Temperatura_max_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo', 'Temperatura_min_Medio'})",frozenset({'Rocio_Medio'}),0.225,0.5,0.225,1.0,2.0,0.1125,inf
410,"frozenset({'Temperatura_Medio', 'Temperatura_max_Medio', 'Temperatura_min_Medio', 'Humedad_Medio'})",frozenset({'Rocio_Medio'}),0.2,0.5,0.2,1.0,2.0,0.1,inf
516,"frozenset({'Neumonia_Bajo', 'Otra_causa_respiratoria_Bajo', 'Humedad_Medio', 'Temperatura_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})",frozenset({'Rocio_Medio'}),0.2,0.5,0.2,1.0,2.0,0.1,inf
526,"frozenset({'Neumonia_Bajo', 'Otra_causa_respiratoria_Bajo', 'Temperatura_min_Medio', 'Humedad_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})",frozenset({'Rocio_Medio'}),0.2,0.5,0.2,1.0,2.0,0.1,inf
534,"frozenset({'Neumonia_Bajo', 'Otra_causa_respiratoria_Bajo', 'Temperatura_min_Medio', 'Humedad_Medio', 'Temperatura_Medio'})",frozenset({'Rocio_Medio'}),0.225,0.5,0.225,1.0,2.0,0.1125,inf
554,"frozenset({'Neumonia_Bajo', 'Temperatura_min_Medio', 'Humedad_Medio', 'Temperatura_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})",frozenset({'Rocio_Medio'}),0.25,0.5,0.25,1.0,2.0,0.125,inf
580,"frozenset({'Neumonia_Bajo', 'Temperatura_max_Medio', 'Temperatura_min_Medio', 'Temperatura_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})",frozenset({'Rocio_Medio'}),0.2,0.5,0.2,1.0,2.0,0.1,inf
674,"frozenset({'Neumonia_Bajo', 'Otra_causa_respiratoria_Bajo', 'Temperatura_min_Medio', 'Humedad_Medio', 'Temperatura_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})",frozenset({'Rocio_Medio'}),0.2,0.5,0.2,1.0,2.0,0.1,inf
153,"frozenset({'Temperatura_Medio', 'Humedad_Medio'})","frozenset({'Rocio_Medio', 'Temperatura_min_Medio'})",0.325,0.45,0.3,0.923076923076923,2.051282051282051,0.15374999999999997,7.149999999999995
451,"frozenset({'Otra_causa_respiratoria_Bajo', 'Neumonia_Bajo', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo', 'Temperatura_Medio'})","frozenset({'Influenza_Bajo', 'Temperatura_min_Medio'})",0.325,0.45,0.3,0.923076923076923,2.051282051282051,0.15374999999999997,7.149999999999995
16,"frozenset({'MP2.5_Bajo', 'Neumonia_Bajo'})",frozenset({'MP10_Bajo'}),0.3,0.375,0.275,0.9166666666666667,2.4444444444444446,0.16250000000000003,7.500000000000007
396,"frozenset({'Temperatura_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo', 'Humedad_Medio'})","frozenset({'Rocio_Medio', 'Temperatura_min_Medio'})",0.3,0.45,0.275,0.9166666666666667,2.037037037037037,0.14,6.600000000000007
4,frozenset({'Temperatura_Bajo'}),frozenset({'Temperatura_min_Bajo'}),0.275,0.25,0.25,0.9090909090909091,3.6363636363636362,0.18125,8.249999999999996
561,"frozenset({'Neumonia_Bajo', 'Temperatura_min_Medio', 'Humedad_Medio'})","frozenset({'Temperatura_Medio', 'Rocio_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})",0.275,0.35,0.25,0.9090909090909091,2.5974025974025974,0.15375,7.149999999999998
204,"frozenset({'Otra_causa_respiratoria_Bajo', 'Crisis_obstructiva_bronquial_Medio', 'Temperatura_min_Medio'})","frozenset({'Temperatura_Medio', 'Influenza_Bajo'})",0.275,0.4,0.25,0.9090909090909091,2.2727272727272725,0.13999999999999999,6.599999999999998
563,"frozenset({'Temperatura_Medio', 'Neumonia_Bajo', 'Humedad_Medio'})","frozenset({'Rocio_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo', 'Temperatura_min_Medio'})",0.275,0.4,0.25,0.9090909090909091,2.2727272727272725,0.13999999999999999,6.599999999999998
30,"frozenset({'Rocio_Alto', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})",frozenset({'Temperatura_max_Alto'}),0.275,0.425,0.25,0.9090909090909091,2.1390374331550803,0.133125,6.3249999999999975
267,"frozenset({'Temperatura_Medio', 'Neumonia_Bajo', 'Humedad_Medio'})","frozenset({'Rocio_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})",0.275,0.425,0.25,0.9090909090909091,2.1390374331550803,0.133125,6.3249999999999975
273,"frozenset({'Neumonia_Bajo', 'Temperatura_min_Medio', 'Humedad_Medio'})","frozenset({'Rocio_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})",0.275,0.425,0.25,0.9090909090909091,2.1390374331550803,0.133125,6.3249999999999975
462,"frozenset({'Temperatura_Medio', 'Rocio_Medio', 'Influenza_Bajo'})","frozenset({'Otra_causa_respiratoria_Bajo', 'Neumonia_Bajo', 'Temperatura_min_Medio'})",0.275,0.425,0.25,0.9090909090909091,2.1390374331550803,0.133125,6.3249999999999975
555,"frozenset({'Temperatura_Medio', 'Neumonia_Bajo', 'Temperatura_min_Medio', 'Humedad_Medio'})","frozenset({'Rocio_Medio', 'CAUSAS_SISTEMA_RESPIRATORIO_Bajo'})",0.275,0.425,0.25,0.9090909090909091,2.1390374331550803,0.133125,6.3249999999999975
205,"frozenset({'Otra_causa_respiratoria_Bajo', 'Temperatura_Medio', 'Crisis_obstructiva_bronquial_Medio'})","frozenset({'Influenza_Bajo', 'Temperatura_min_Medio'})",0.275,0.45,0.25,0.9090909090909091,2.02020202020202,0.12624999999999997,6.049999999999998
386,"frozenset({'Otra_causa_respiratoria_Bajo', 'Temperatura_Medio', 'Humedad_Medio'})","frozenset({'Rocio_Medio', 'Temperatura_min_Medio'})",0.275,0.45,0.25,0.9090909090909091,2.02020202020202,0.12624999999999997,6.049999999999998
460,"frozenset({'Otra_causa_respiratoria_Bajo', 'Rocio_Medio', 'Influenza_Bajo'})","frozenset({'Temperatura_Medio', 'Neumonia_Bajo', 'Temperatura_min_Medio'})",0.275,0.45,0.25,0.9090909090909091,2.02020202020202,0.12624999999999997,6.049999999999998
